Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24,Sensor 25,Sensor 26,Sensor 27,Sensor 28,Sensor 29,Sensor 30,Sensor 31,Sensor 32,Sensor 33,Sensor 34,Sensor 35,Sensor 36,Sensor 37,Sensor 38,Sensor 39,Sensor 40,Sensor 41,Sensor 42,Sensor 43,Sensor 44,Sensor 45,Sensor 46,Sensor 47,Sensor 48,Sensor 49,Sensor 50,Sensor 51,Sensor 52,Sensor 53,Sensor 54,Sensor 55,Sensor 56,Sensor 57,Sensor 58,Sensor 59,Sensor 60,Sensor 61,Sensor 62,Sensor 63,Sensor 64,Sensor 65,Sensor 66,Sensor 67,Sensor 68,Sensor 69,Sensor 70,Sensor 71,Sensor 72,Sensor 73,Sensor 74,Sensor 75,Sensor 76,Sensor 77,Sensor 78,Sensor 79,Sensor 80,Sensor 81,Sensor 82,Sensor 83,Sensor 84,Sensor 85,Sensor 86,Sensor 87,Sensor 88,Sensor 89,Sensor 90,Sensor 91,Sensor 92,Sensor 93,Sensor 94,Sensor 95,Sensor 96,Sensor 97,Sensor 98,Sensor 99,Sensor 100,Sensor 101,Sensor 102
1.742177967,1.785556766,0.170179031,1.685978907,1.162173906,16.85978907,0.071864999,-0.08489434,-0.42039779,20.35202388,5.040147756,21.29797886,5.176011939,0.246001343,1.565733709,20.35202388,5.040147756,21.29797886,5.176011939,0.246001343,1.565733709,2.772475702,1.155128165,-0.827561229,0.676871973,10.12370729,10.09157994,10.08034145,14.27040915,14.24763538,14.23967738,17.45851384,17.43990373,17.433403,20.14832087,20.13219735,20.12656623,12.48408,4.582302011,2.068480769,-1.186789837,1.162173906,-0.805753491,0.885550427,-2.852964883,1.111340482,1.162173906,2.035691292,0.984148039,3.326970842,0.458230201,-0.829252163,-0.829252163,1.50035191,-1.264210278,0.31510619,33.58009042,1.442686433,1.753324321,1.021856484,0.409920391,-0.572010832,0.097562671,1.02435095,-0.922197552,7.079857484,8.49582898,10.19499478,12.23399373,14.68079248,17.61695097,21.14034117,25.3684094,30.44209128,36.53050954,43.83661145,52.60393374,63.12472048,0.257742371,0.053128783,1.326529482,1.326529482,1.326529482,1.326529482,1.326529482,1.326529482,1.326529482,0.609416446,0.159386348,1.509255401,0.509986212,7.079187436,-0.620993947,-0.652043645,0.683093342,1.021856484,-0.931490921,0.217347882,0.070476897,21.29797886,52.60393374,14.23967738
0.721339177,0.922822916,0.759005016,-0.013392726,1.154686244,-0.13392726,-0.173737533,0.007487479,1.930742061,9.055935413,15.52439579,3.248198659,-0.472032294,0.305189488,0.65097548,9.055935413,15.52439579,3.248198659,-0.472032294,0.305189488,0.65097548,0.419704794,0.61046128,2.002709379,-0.537653596,10.04903599,10.22845571,10.04487594,14.19836559,14.32591245,14.19542158,17.38401699,17.48834551,17.38161256,20.07023936,20.16067186,20.06815678,9.18201785,-1.887668782,-0.911371855,0.685617743,1.154686244,-0.34101082,-0.029679575,-0.721508834,-0.269969188,1.154686244,-0.007302431,0.008012571,0.503645753,-0.188766878,0.011686644,0.011686644,-0.000761768,-0.001111068,-2.58e-05,11.44956593,1.003450044,1.373788361,1.264592142,1.736726264,0.751633961,0.866127356,0.632597056,0.572495415,7.87158624,9.445903488,11.33508419,13.60210102,16.32252123,19.58702547,23.50443057,28.20531668,33.84638002,40.61565602,48.73878722,58.48654467,70.1838536,2.317360125,-0.439653339,0.391523931,0.391523931,0.391523931,0.391523931,0.391523931,0.391523931,0.391523931,-0.327959742,-1.318960018,1.901578762,0.741440101,-8.157454015,2.788350668,2.927768201,-3.067185734,1.264592142,4.182526001,-0.975922734,-0.172134804,3.248198659,58.48654467,14.19542158
0.288872611,0.679975533,1.389845886,1.733583008,-0.497111508,17.33583008,0.141078699,-0.075238678,-0.184580712,38.13741227,26.30671638,10.28857873,14.06870613,2.65908999,0.551188279,38.13741227,26.30671638,10.28857873,14.06870613,2.65908999,0.551188279,0.710255446,0.452181648,0.425703183,1.057008167,10.03277877,10.03162025,10.07816689,14.18128455,14.18046496,14.21343131,17.36551218,17.36484288,17.39177424,20.0502667,20.04968702,20.07301654,11.29482304,2.701402895,0.927085332,1.634247494,-0.497111508,1.755874839,-0.382702595,-0.753167124,-1.426478401,-0.497111508,0.50611163,0.545916986,0.852306535,0.27014029,0.334047926,0.334047926,0.125693201,0.076911974,0.030144419,-6.483303937,1.232549822,0.474102493,1.946893395,0.671073928,1.129897237,0.226268865,0.298520652,2.78092198,6.269676726,7.523612071,9.028334486,10.83400138,13.00080166,15.60096199,18.72115439,22.46538527,26.95846232,32.35015478,38.82018574,46.58422289,55.90106747,3.048877045,1.400172057,1.057107311,1.057107311,1.057107311,1.057107311,1.057107311,1.057107311,1.057107311,1.118103453,4.200516171,1.512300252,-0.256632446,11.00606893,3.454523682,3.627249867,-3.799976051,1.946893395,5.181785524,-1.209083289,1.480132119,10.28857873,46.58422289,14.21343131
0.960447861,0.159154964,1.657811736,-0.076056275,-0.456329596,-0.760562748,0.273894807,-0.111701196,3.217290127,16.19423759,0.634423208,35.66161513,3.097118796,0.877140286,-0.362941577,16.19423759,0.634423208,35.66161513,3.097118796,0.877140286,-0.362941577,1.216233334,1.057938198,-0.096824096,0.691377473,10.10827243,10.05322402,10.0765044,14.25605519,14.21707605,14.23354767,17.44399747,17.41215637,17.42560809,20.13333023,20.10574862,20.11739933,5.455004582,3.116147616,0.534133691,1.567006214,-0.456329596,1.480945386,1.388755362,-0.381943679,-1.058981561,-0.456329596,-0.78553243,-1.47066632,1.459480001,0.311614762,-0.938519776,-0.938519776,-0.668852443,-0.426834583,0.274476318,20.91299695,1.837007787,-0.307272151,2.54553709,2.279228695,0.536312548,1.188716849,0.384349938,1.282956945,9.13535844,10.96243013,13.15491615,15.78589938,18.94307926,22.73169511,27.27803414,32.73364096,39.28036916,47.13644299,56.56373158,67.8764779,81.45177348,1.729513923,0.494359588,0.540311769,0.540311769,0.540311769,0.540311769,0.540311769,0.540311769,0.540311769,0.728259423,1.483078765,2.465917289,1.868586533,11.87660312,4.309696543,4.525181371,-4.740666198,2.54553709,6.464544815,-1.50839379,0.267108304,35.66161513,67.8764779,14.23354767
1.130279819,1.8553273,-0.225531417,-1.216034994,2.189828065,-12.16034994,-0.410298168,2.253188697,2.709587398,8.661717046,23.71101241,5.110037625,-0.669141477,1.879918613,0.431791368,8.661717046,23.71101241,5.110037625,-0.669141477,1.879918613,0.431791368,-0.153861041,1.952319188,-0.342732292,1.121300307,10.28415623,10.1029592,10.15921422,14.41236235,14.28363062,14.32347558,17.5974006,17.4921246,17.52467609,20.28844072,20.19719639,20.22539471,3.896377841,7.876940462,1.57949325,1.52570046,2.189828065,3.094888646,2.269607713,5.277121199,10.34009008,2.189828065,37.06746577,23.4679482,-0.184633249,0.787694046,15.38175338,15.38175338,-3.413049563,-2.237037776,186.3671014,21.34627511,-0.111916738,0.957374413,1.203164777,1.705532801,0.060289624,0.649688991,1.161678989,0.859901918,7.052920669,8.463504803,10.15620576,12.18744692,14.6249363,17.54992356,21.05990827,25.27188993,30.32626791,36.39152149,43.66982579,52.40379095,62.88454914,2.165931941,2.994635593,0.682829917,0.682829917,0.682829917,0.682829917,0.682829917,0.682829917,0.682829917,0.948052545,8.983906779,-0.06090983,1.840516104,10.27581443,5.845046497,6.137298822,-6.429551147,1.203164777,8.767569746,-2.045766274,2.044826772,5.110037625,52.40379095,14.32347558
0.628016977,2.415493247,-0.70850965,0.138244384,1.275886527,1.382443844,-0.054001389,-0.031546195,2.535396011,25.71746783,22.8856853,2.537235967,7.858733914,1.660408857,1.41916292,25.71746783,22.8856853,2.537235967,7.858733914,1.660408857,1.41916292,0.422443941,0.727934048,3.215731975,0.309638027,10.06269457,10.53892149,10.041106,14.2121693,14.5532402,14.19689205,17.39866921,17.67836911,17.38619216,20.08585632,20.32861698,20.07504949,10.99156073,7.161112548,1.524758913,1.41805153,1.275886527,0.450976367,0.925507382,2.758704892,0.815939293,1.275886527,1.151433646,0.755157839,0.506932729,0.716111255,0.532532015,0.532532015,0.274137574,0.193319896,0.203082239,10.57415041,-0.176249123,1.13575323,1.943174514,1.342813901,0.110112535,0.839602588,-0.750523402,0.952260322,1.464392468,1.757270962,2.108725154,2.530470185,3.036564222,3.643877067,4.37265248,5.247182976,6.296619571,7.555943485,9.067132182,10.88055862,13.05667034,1.198513289,1.564184703,0.612388598,0.612388598,0.612388598,0.612388598,0.612388598,0.612388598,0.612388598,1.261199258,4.69255411,1.208355612,-0.784259036,-2.855716422,2.89775798,3.042645879,-3.187533778,1.943174514,4.346636969,-1.014215293,0.957888877,2.537235967,10.88055862,14.19689205
1.110196891,-0.833159858,-0.803527515,0.627561005,0.775499873,6.275610046,1.389747059,2.779252299,1.911998339,40.84788088,9.435471871,22.2367696,15.42394044,0.00318692,1.111189514,40.84788088,9.435471871,22.2367696,15.42394044,0.00318692,1.111189514,1.560031917,2.716543108,2.188691812,1.479762297,10.49267123,10.36855414,10.2423747,14.58810106,14.49908473,14.40912151,17.76314262,17.69011026,17.61645043,20.45105814,20.38765666,20.32377595,12.86446687,3.874502148,2.327986619,-1.015318965,0.775499873,0.458257602,0.046903926,-1.833009471,-0.360822746,0.775499873,-0.039398853,-0.016924003,1.8720383,0.387450215,0.016668657,0.016668657,-0.012275346,0.012090137,0.000107651,25.66056733,0.941823285,1.127889561,0.495502397,2.505410633,0.85115264,1.401906706,1.106010964,0.201258417,8.771177503,10.525413,12.6304956,15.15659472,18.18791367,21.8254964,26.19059568,31.42871482,37.71445778,45.25734934,54.30881921,65.17058305,78.20469966,-1.331923558,1.892481692,1.534672559,1.534672559,1.534672559,1.534672559,1.534672559,1.534672559,1.534672559,0.87299555,5.677445076,0.673915489,0.55282573,9.561029967,2.929168119,3.075626525,-3.222084931,0.495502397,4.393752179,-1.025208842,2.904339722,22.2367696,65.17058305,14.40912151
0.257652592,0.471613571,2.041694224,2.768475197,0.938308661,27.68475197,1.030214054,4.668639957,0.982140287,10.61891718,-4.008790158,8.149939272,0.309458588,1.962462017,2.259021181,10.61891718,-4.008790158,8.149939272,0.309458588,1.962462017,2.259021181,0.928891183,1.501934914,0.226178278,2.645872362,10.1861545,10.07735538,10.41645695,14.32688655,14.24973777,14.49153237,17.51461142,17.45156043,17.64954519,20.20553261,20.15090311,20.32260761,8.672388927,4.637658848,1.448860969,1.591171195,0.938308661,0.533271404,0.197775136,2.1631635,0.796179386,0.938308661,0.228144148,0.157464486,1.11466942,0.463765885,0.098961373,0.098961373,0.081400581,0.051157651,0.004541823,-4.131071132,1.555379663,-0.294933274,1.277282933,-0.214074226,0.276080018,0.286073715,0.195767792,-0.209738308,22.30675812,26.76810975,32.12173169,38.54607803,46.25529364,55.50635237,66.60762284,79.92914741,95.91497689,115.0979723,138.1175667,165.7410801,198.8892961,1.974029711,0.50141077,0.93667825,0.93667825,0.93667825,0.93667825,0.93667825,0.93667825,0.93667825,1.863408575,1.504232309,-0.404020682,2.596044718,21.20618389,-0.164060876,-0.17226392,0.180466964,1.277282933,-0.246091315,0.057421307,0.469660562,8.149939272,165.7410801,14.49153237
1.384032727,3.397547579,1.55625005,2.120998498,0.957176316,21.20998498,0.995259093,-2.651753123,-0.753716155,18.38903119,16.88111687,19.09771502,4.194515595,0.473497694,2.147217198,18.38903119,16.88111687,19.09771502,4.194515595,0.473497694,2.147217198,1.682460474,-0.031239158,0.861637977,1.826523175,9.998486722,10.03549604,10.16390416,14.13996102,14.1661548,14.2574089,17.31783065,17.33922439,17.41385855,19.99690024,20.01543063,20.08012028,12.82680213,12.73497701,1.251525562,1.564988796,0.957176316,2.602136195,-0.436787579,1.874748009,3.897922503,0.957176316,-2.130802534,-1.702564134,2.018952569,1.273497701,-1.087908194,-1.087908194,-4.377516201,-2.797154978,1.507240867,11.47049872,2.510841984,2.516975153,-0.56285936,3.071116301,0.358537273,1.674268007,2.325043628,0.356357035,5.098215182,6.117858218,7.341429862,8.809715834,10.571659,12.6859908,15.22318896,18.26782675,21.92139211,26.30567053,31.56680463,37.88016556,45.45619867,-1.141568341,1.270050123,0.917487656,0.917487656,0.917487656,0.917487656,0.917487656,0.917487656,0.917487656,0.63534869,3.81015037,-0.341704609,0.31581924,16.10779361,-3.516519945,-3.692345942,3.868171939,-0.56285936,-5.274779917,1.230781981,1.165255311,19.09771502,37.88016556,14.2574089
1.355502161,-0.129336937,-0.49035796,0.816097247,2.32601168,8.16097247,1.931572483,3.65717042,1.392013753,15.87300736,66.79112267,-5.227683486,2.936503681,32.25231614,3.10371288,15.87300736,66.79112267,-5.227683486,2.936503681,32.25231614,3.10371288,-0.533951655,1.970752889,0.18587272,2.717191779,10.28856743,10.0997674,10.45724075,14.41614972,14.28201857,14.53700922,17.60102627,17.49133521,17.70015225,20.29203978,20.19696909,20.37807996,-4.494571117,13.2712497,0.901573103,0.85667497,2.32601168,0.230422378,1.910636749,1.796507009,0.459147923,2.32601168,0.790918434,0.877264896,-0.640741987,1.32712497,1.0240347,1.0240347,-0.745977546,-0.870782469,1.391685707,23.80364296,0.863574082,1.463203367,0.720247661,1.446342828,-0.517280083,0.74504642,2.180442785,1.702894943,14.3761548,17.25138576,20.70166292,24.8419955,29.8103946,35.77247352,42.92696823,51.51236187,61.81483424,74.17780109,89.01336131,106.8160336,128.1792403,-0.175253679,-0.950748504,1.362696078,1.362696078,1.362696078,1.362696078,1.362696078,1.362696078,1.362696078,0.916223384,-2.852245512,1.124699593,1.259356564,4.496036338,1.146586433,1.203915755,-1.261245077,0.720247661,1.71987965,-0.401305252,-1.295581258,-5.227683486,106.8160336,14.53700922
0.365647059,1.133657236,1.662127978,0.425845921,-0.251109829,4.258459213,-0.221807548,-0.309133981,1.963673076,32.4806049,20.84461886,19.64865268,11.24030245,1.176057582,1.664881268,32.4806049,20.84461886,19.64865268,11.24030245,1.176057582,1.664881268,2.862363392,2.029223602,0.163746724,-0.647197296,10.30276526,10.10227878,10.12166429,14.42831229,14.28584125,14.29955634,17.61264941,17.49612768,17.50732804,20.30356232,20.20256685,20.21226753,8.707452949,0.471425009,2.153624059,-0.498509312,-0.251109829,3.086869713,1.894740277,0.269591926,0.386416165,-0.251109829,1.576793668,0.732158272,3.43483607,0.047142501,-1.468695277,-1.468695277,0.118556019,-0.237821071,0.101689477,24.75651015,-1.945659098,2.443642222,1.114744447,1.56105007,1.357832339,0.81207041,0.75374817,-0.428193626,14.61178731,17.53414477,21.04097373,25.24916847,30.29900217,36.3588026,43.63056312,52.35667574,62.82801089,75.39361307,90.47233568,108.5668028,130.2801634,0.54805964,2.373246526,1.612297197,1.612297197,1.612297197,1.612297197,1.612297197,1.612297197,1.612297197,-0.445680069,7.119739579,1.773372341,-1.532966237,11.50033104,-0.917210297,-0.963070812,1.008931327,1.114744447,-1.375815446,0.321023604,3.826378722,19.64865268,108.5668028,14.29955634
1.047961281,-0.52899464,0.652050069,-0.683626857,-0.005365509,-6.836268574,-1.095757873,0.125089239,0.100193024,28.2223148,-1.50544196,7.876757947,9.111157401,1.323751947,1.497845813,28.2223148,-1.50544196,7.876757947,9.111157401,1.323751947,1.497845813,-0.557760906,0.973969173,0.519902944,1.072605428,10.0956716,10.06202108,10.10566433,14.24417615,14.2203459,14.25126032,17.43188238,17.4124153,17.43767157,20.12074782,20.10388459,20.12576357,-0.962222643,8.488418712,1.109385462,-0.756853713,-0.005365509,2.723253105,3.402274352,0.00450511,0.011058874,-0.005365509,0.041740987,0.037625323,-0.669313087,0.848841871,-0.049712808,-0.049712808,-0.021376488,0.028243883,0.002097797,-10.44549473,1.509053279,0.843421613,1.417805506,1.263459933,1.346878606,1.236995228,0.902128801,0.876090714,6.986449059,8.383738871,10.06048665,12.07258397,14.48710077,17.38452092,20.86142511,25.03371013,30.04045216,36.04854259,43.2582511,51.90990132,62.29188159,1.01339758,0.415239864,0.878645001,0.878645001,0.878645001,0.878645001,0.878645001,0.878645001,0.878645001,1.455090537,1.245719592,2.036404062,0.48478322,5.390370572,1.830429313,1.921950779,-2.013472245,1.417805506,2.74564397,-0.64065026,0.364848431,7.876757947,51.90990132,14.25126032
0.16753522,1.156299753,1.300288038,1.48755435,0.668994125,14.8755435,2.073363471,10.00070812,1.945511121,-7.130696376,27.96297069,26.9761658,-8.565348188,3.22668316,2.166520432,-7.130696376,27.96297069,26.9761658,-8.565348188,3.22668316,2.166520432,3.020594699,2.436103788,0.572717316,1.661774986,10.41012514,10.13726338,10.25658812,14.51918762,14.32481109,14.40950047,17.69866981,17.53956432,17.60879915,20.38820779,20.25024494,20.31024154,5.013694833,7.545557592,1.25854885,-0.355816093,0.668994125,1.683830585,0.229815353,-0.299583553,-0.400817139,0.668994125,-0.115929884,-0.092113933,3.624713639,0.754555759,0.258880738,0.258880738,-0.251936078,0.708051386,0.050569751,10.68452795,1.880598701,1.496083237,0.895285854,-0.181850906,2.195435709,0.734888981,-0.801244457,-0.740171238,7.229756249,8.675707498,10.410849,12.4930188,14.99162256,17.98994707,21.58793648,25.90552378,31.08662853,37.30395424,44.76474509,53.71769411,64.46123293,3.212229729,2.217919443,1.665554022,1.665554022,1.665554022,1.665554022,1.665554022,1.665554022,1.665554022,1.342487258,6.653758329,-0.922334201,0.153521653,-7.810082367,0.358049866,0.37595236,-0.393854853,0.895285854,0.5370748,-0.125317453,3.694064649,26.9761658,53.71769411,14.40950047
0.857223881,0.582175408,0.464610234,1.077877918,1.56828512,10.77877918,2.337487509,9.239603224,2.20031925,13.93908903,31.95498141,17.84424464,1.969544517,4.820212086,1.925367996,13.93908903,31.95498141,17.84424464,1.969544517,4.820212086,1.925367996,0.297472949,0.637604262,2.073950059,1.094570819,10.0520716,10.24396764,10.09136708,14.20146991,14.33793839,14.22931108,17.38733309,17.49897373,17.41008036,20.07378779,20.17056484,20.09349403,1.13277765,-0.180047077,1.850029346,2.072794018,1.56828512,0.085347717,0.99417202,6.013949623,0.277442557,1.56828512,0.510285504,0.275825627,0.356967539,-0.018004708,0.133069482,0.133069482,-0.001772758,-0.00085525,-0.000318818,13.39515116,1.760345453,-0.712657353,1.374678305,0.662572246,-0.826071311,2.048091454,1.906589566,2.341623789,8.912001943,10.69440233,12.8332828,15.39993936,18.47992723,22.17591268,26.61109521,31.93331425,38.3199771,45.98397252,55.18076703,66.21692043,79.46030452,0.742091709,-0.127197211,1.375960547,1.375960547,1.375960547,1.375960547,1.375960547,1.375960547,1.375960547,1.956463271,-0.381591632,2.374374685,0.865430598,9.613012711,4.399012216,4.618962827,-4.838913437,1.374678305,6.598518324,-1.539654276,-0.175018343,17.84424464,66.21692043,14.22931108
2.310016836,1.23125233,0.928927904,0.422211019,0.279747037,4.222110185,2.082173547,2.370011897,1.617540968,25.85815662,30.42576205,11.01880412,7.929078312,4.172117554,0.080033558,25.85815662,30.42576205,11.01880412,7.929078312,4.172117554,0.080033558,-0.116994357,1.39847699,1.571256753,0.644204931,10.1663275,10.19153201,10.09026645,14.30918208,14.32710026,14.25524303,17.49717603,17.51183254,17.4530923,20.18785887,20.20056325,20.14966273,4.116924901,6.800910541,0.478205988,-0.425559349,0.279747037,1.638345898,3.032127469,-0.056929929,-0.195043387,0.279747037,-0.282809305,-0.59139641,-0.140393228,0.680091054,1.389691971,1.389691971,0.056466635,-0.132688038,1.313421613,24.56147747,2.300161387,3.015662147,2.339857713,-0.039998254,0.659302622,0.88137363,0.973730609,0.824043712,12.1689046,14.60268552,17.52322262,21.02786715,25.23344057,30.28012869,36.33615443,43.60338531,52.32406238,62.78887485,75.34664982,90.41597979,108.4991757,1.412878834,2.035367609,1.309486569,1.309486569,1.309486569,1.309486569,1.309486569,1.309486569,1.309486569,0.537688618,6.106102828,2.098633275,1.419596887,-2.891634791,2.41948569,2.540459975,-2.661434259,2.339857713,3.629228535,-0.846819992,2.665286547,11.01880412,90.41597979,14.25524303
2.687960605,2.366332956,0.547962754,1.448336366,0.662941444,14.48336366,2.714066552,6.84032835,1.044090806,7.880557915,-7.07664638,24.77021041,-1.059721043,2.916118516,1.789747778,7.880557915,-7.07664638,24.77021041,-1.059721043,2.916118516,1.789747778,0.742891761,1.649728933,1.627808036,2.850602564,10.21622898,10.21271208,10.47738822,14.35343385,14.35093087,14.5404743,17.54054709,17.53849896,17.69392895,20.23167124,20.22989557,20.36479439,-4.589128615,4.2715122,1.482413255,1.198819117,0.662941444,2.0522464,2.918488516,1.178143304,1.631016416,0.662941444,7.056439303,4.760102678,0.891470113,0.42715122,3.970659637,3.970659637,1.81261162,1.511997594,6.73452506,15.4255001,2.897996876,1.673766439,1.251981565,1.987245111,0.722507044,0.640283423,1.292189052,1.165496944,-0.785042152,-0.942050582,-1.130460699,-1.356552838,-1.627863406,-1.953436087,-2.344123305,-2.812947966,-3.375537559,-4.050645071,-4.860774085,-5.832928902,-6.999514682,0.394080369,3.222896784,1.408871487,1.408871487,1.408871487,1.408871487,1.408871487,1.408871487,1.408871487,1.251381255,9.668690352,0.975579208,3.033013598,13.86554575,6.122238543,6.42835047,-6.734462397,1.251981565,9.183357815,-2.14278349,4.540647384,24.77021041,-5.832928902,14.5404743
0.504155346,1.517616205,1.407193938,0.010690541,-1.646683763,0.106905412,1.855390981,0.055093228,1.66653462,-1.654568856,22.5965328,5.529798311,-5.827284428,1.586726386,1.85613265,-1.654568856,22.5965328,5.529798311,-5.827284428,1.586726386,1.85613265,1.949136445,-0.201439467,-1.478229713,0.128693364,9.991953682,10.09869911,9.990751849,14.12932054,14.20500912,14.12847065,17.30422664,17.36608317,17.30353269,19.98086134,20.03445545,19.98026036,2.320825649,4.900829725,0.849599157,2.712482739,-1.646683763,1.569980257,0.353232182,-3.794820684,-7.01247583,-1.646683763,-2.104484419,-2.477032141,2.338963734,0.490082973,-0.913197384,-0.913197384,-2.839388006,-1.04678565,0.408694629,13.5356804,0.044262039,-0.674427354,-0.06334849,0.93374901,1.815685578,1.559277492,1.082731672,1.60058503,3.146946202,3.776335442,4.531602531,5.437923037,6.525507645,7.830609174,9.396731008,11.27607721,13.53129265,16.23755118,19.48506142,23.3820737,28.05848844,1.158947448,0.856255622,-0.424628993,-0.424628993,-0.424628993,-0.424628993,-0.424628993,-0.424628993,-0.424628993,2.563977816,2.568766866,0.059355336,2.1797009,26.06759319,-0.314174813,-0.329883554,0.345592295,-0.06334849,-0.47126222,0.109961185,-0.363590962,5.529798311,23.3820737,14.12847065
0.459666471,1.498189543,1.899376718,-0.679193115,-1.439422344,-6.791931151,-1.371951129,-0.684433854,-0.440707881,-5.118558787,-22.89728117,-3.308619004,-7.559279394,10.82231108,0.997076613,-5.118558787,-22.89728117,-3.308619004,-7.559279394,10.82231108,0.997076613,1.221496415,1.368843318,1.090891806,0.769767759,10.16083537,10.12713623,10.09759307,14.30424478,14.28032673,14.25939091,17.4922915,17.47273805,17.45563154,20.1828914,20.165947,20.15112691,5.118568265,0.23333568,0.481941577,1.606619041,-1.439422344,1.260434215,2.661970972,-1.114539703,-2.914884385,-1.439422344,-3.739547406,-7.759337617,1.465795698,0.023333568,-4.829606408,-4.829606408,-0.265386755,-0.165183375,0.544257762,8.291441991,1.412395617,-0.586517596,-0.255039284,0.521352886,0.079806136,0.297949163,2.072424161,-0.978949154,-6.349199278,-7.619039134,-9.14284696,-10.97141635,-13.16569962,-15.79883955,-18.95860746,-22.75032895,-27.30039474,-32.76047369,-39.31256842,-47.17508211,-56.61009853,1.028237298,1.047144157,-0.234076666,-0.234076666,-0.234076666,-0.234076666,-0.234076666,-0.234076666,-0.234076666,-0.863500173,3.141432472,1.795943755,1.671262766,20.70891568,4.236896503,4.448741328,-4.660586153,-0.255039284,6.355344754,-1.482913776,-0.245112014,-3.308619004,-47.17508211,14.25939091
2.541858047,1.040972878,1.216177363,0.754642784,0.88726355,7.546427842,0.680065437,0.902661415,1.055319595,14.36547914,28.00845686,34.5361866,2.182739568,3.243045184,1.571080384,14.36547914,28.00845686,34.5361866,2.182739568,3.243045184,1.571080384,2.837329283,0.481987974,1.93654285,-0.460864988,10.03565147,10.20941654,10.03465916,14.18436775,14.30783611,14.18366569,17.36888817,17.4698644,17.36831484,20.05393389,20.14145353,20.05343732,10.09691575,6.916758468,4.155541777,2.269705048,0.88726355,0.483561045,-0.815112601,8.368540399,0.973808076,0.88726355,-3.298516276,-0.793763233,3.404795139,0.691675847,-0.349720874,-0.349720874,-1.869323972,-0.823597751,0.0845952,39.27665097,2.054276248,-0.133054848,-0.418345655,2.79966014,0.004823229,1.507062455,0.909376087,1.60884056,2.087122257,2.504546708,3.00545605,3.60654726,4.327856712,5.193428055,6.232113665,7.478536398,8.974243678,10.76909241,12.9229109,15.50749308,18.60899169,0.157343421,3.274828287,3.06593731,3.06593731,3.06593731,3.06593731,3.06593731,3.06593731,3.06593731,0.938357163,9.824484861,0.840430314,1.553697583,-3.981728482,-1.237445969,-1.299318268,1.361190566,-0.418345655,-1.856168954,0.433106089,10.04041823,34.5361866,15.50749308,14.18366569
1.110261805,-0.194039121,3.05523835,3.017003759,2.361819286,30.17003759,0.592518572,-2.375242498,-0.797225876,5.73442977,-5.281007053,24.79892899,-2.132785115,2.335091766,2.129393968,5.73442977,-5.281007053,24.79892899,-2.132785115,2.335091766,2.129393968,-0.341465797,3.004955607,-0.073592347,0.376179981,10.58464519,10.14940252,10.15610491,14.66423095,14.35323403,14.35797418,17.83380568,17.57897274,17.58284329,20.5194927,20.29840482,20.30175691,4.039105802,5.153003854,1.597543419,2.182090084,2.361819286,-0.085471542,-0.362520764,8.233263424,-0.440494896,2.361819286,0.255109386,0.159688546,-0.409758957,0.515300385,0.073181464,0.073181464,-0.033718069,-0.015452189,0.002759705,6.722135475,1.062297872,0.02797893,3.948230207,2.988556598,0.972718877,0.1341275,1.50382877,1.643389149,11.18855955,13.42627146,16.11152575,19.3338309,23.20059708,27.84071649,33.40885979,40.09063175,48.1087581,57.73050972,69.27661166,83.13193399,99.75832079,0.498514928,2.451727487,3.304113626,3.304113626,3.304113626,3.304113626,3.304113626,3.304113626,3.304113626,0.490920115,7.355182462,0.977826313,2.422219981,9.134416758,1.908291954,2.003706551,-2.099121149,3.948230207,2.86243793,-0.667902184,8.100786198,24.79892899,83.13193399,14.35797418
-1.270005675,1.672662494,1.149957971,1.55515078,0.902365022,15.5515078,1.410165906,2.367861155,0.647835542,39.40871127,14.42026942,1.913916805,14.70435564,0.195387817,2.446945698,39.40871127,14.42026942,1.913916805,14.70435564,0.195387817,2.446945698,1.824865127,2.846357123,1.182426409,0.586644851,10.53319068,10.21001907,10.15827295,14.62171204,14.39065136,14.35398434,17.79440418,17.60503347,17.57507393,20.48138612,20.31707559,20.29112073,1.306686468,-2.974857462,0.039039816,0.356279447,0.902365022,1.439463229,0.905815388,0.012551071,0.462778951,0.902365022,0.01636519,0.419192295,2.189838153,-0.297485746,1.176582872,1.176582872,-0.273080992,-0.766479779,-0.411823576,12.36941335,-0.026338388,1.36149589,1.225689446,-0.015273618,-0.211274083,0.665009484,1.36927119,2.44994784,6.996104729,8.395325675,10.07439081,12.08926897,14.50712277,17.40854732,20.89025678,25.06830814,30.08196977,36.09836372,43.31803647,51.98164376,62.37797251,2.177810098,0.570609587,3.138808313,3.138808313,3.138808313,3.138808313,3.138808313,3.138808313,3.138808313,1.156783795,1.711828762,2.106804739,0.66655477,1.88564322,1.058222007,1.111133107,-1.164044208,1.225689446,1.58733301,-0.370377702,1.791034116,1.913916805,51.98164376,14.35398434
